Date_time,All sky irradiance,Clear sky irradiance,ALLSKY ICI,Temperature,Dew point,Wet bulb,Relative humidity,Precipitation,Surface pressure,Wind speed,Wind direction,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UV_INDEX,CLRSKY_SFC_PAR_TOT,QV2M
12/27/20,1.79,3.48,0.35,11.4,8.88,10.14,86.31,1.47,96.9,3.18,185.19,33.74,0.37,64.06,7.45
12/28/20,3.24,3.51,0.64,10.54,7.64,9.09,83,12.89,96.74,5.98,243.06,59.2,0.49,64.73,6.77
12/29/20,3.41,3.53,0.67,10.45,5.12,7.79,72.31,1.29,97.21,2.84,138.19,61.96,0.46,64.97,5.8
12/30/20,3.71,3.71,0.73,11.26,-1.52,4.87,50.69,0.01,97.59,2.13,74.94,65.34,0.48,65.92,4.03
12/31/20,3.05,3.55,0.59,10.28,3.71,7,68.25,0.2,96.91,3.16,196.19,55.11,0.48,64.7,5.49
1/1/21,3.7,3.68,0.72,11.51,1.13,6.32,52.75,0,97.25,2.92,51.5,66.15,0.48,66.44,4.46
1/2/21,3.51,3.63,0.68,11.87,3.79,7.83,61.81,0,97.72,1.99,219.88,62.59,0.47,65.27,5.37
1/3/21,3.05,3.45,0.59,10.95,5.47,8.21,72.19,0,97.59,1.64,195.62,57.02,0.45,64.8,5.92
1/4/21,2.84,3.55,0.55,10.86,6.04,8.44,76.44,0,97.49,2.07,204.44,52.39,0.43,65.27,6.16
1/5/21,2.53,3.71,0.48,12.26,5.23,8.74,68.62,0.02,97.32,2.27,130.81,46.24,0.43,66.52,5.92
1/6/21,2.44,3.66,0.47,13.26,1.73,7.5,50.56,0.01,97.36,2.6,128.75,44.49,0.44,65.78,4.76
1/7/21,2.8,3.63,0.53,14.72,2.6,8.66,50.25,0.02,97.27,1.66,159.06,50.48,0.48,64.74,5.19
1/8/21,3.32,3.72,0.63,14.51,3.84,9.17,55.94,0.04,97.27,1.67,165.88,59.9,0.53,66.95,5.68
1/9/21,3.4,3.79,0.64,13.15,2.06,7.61,54,0.02,97.25,3.25,110.62,60.67,0.52,67.83,4.94
1/10/21,3.68,3.83,0.7,12.23,-1.25,5.49,42.81,0,97.53,4.34,70.31,65.58,0.56,68.71,3.72
1/11/21,3.91,3.88,0.73,11.83,-1.8,5.01,42.38,0,97.62,5.27,72.88,69.3,0.54,69.46,3.6
1/12/21,3.77,3.87,0.7,12.65,-1.53,5.55,42.12,0,97.78,3.38,70.94,66.46,0.52,68.71,3.72
1/13/21,3.73,3.85,0.69,14.45,-1.83,6.31,36.81,0,97.68,3.09,80.56,66.56,0.54,69.1,3.66
1/14/21,4.02,4,0.73,18.06,1.29,9.67,34.94,0,97.53,3.88,63.38,70.54,0.59,70.73,4.52
1/15/21,4.08,4.06,0.74,18.26,-2.25,8.01,27.88,0,97.36,6.76,60.75,72.01,0.58,72.22,3.6
1/16/21,4,3.99,0.73,19.99,-0.29,9.85,29.06,0.04,97.02,3.02,89.75,71.23,0.59,71.63,4.21
1/17/21,3.98,3.98,0.72,18.64,0.27,9.46,32.12,0.01,97.01,3.59,107.12,71.83,0.6,72.38,4.27
1/18/21,3.01,3.96,0.54,16.72,1.05,8.88,40.69,0.02,96.48,1.23,161.38,54.58,0.52,71.36,4.76
1/19/21,2.25,3.84,0.4,13.26,2.42,7.84,51.69,0.59,96.2,6.95,86.31,42.85,0.42,71.44,5.07
1/20/21,2.18,3.82,0.38,13.15,7.92,10.54,71.38,2.28,96.85,8.29,69.81,42.33,0.41,72.28,6.96
1/21/21,3.97,3.96,0.7,13.76,9.29,11.52,77.06,0.59,97.06,2.51,169.69,73.87,0.59,74.44,7.57
1/22/21,3.19,4.06,0.55,11.78,9.7,10.74,87.81,1.06,96.93,4.41,200.56,58.7,0.56,74.65,7.81
1/23/21,2.02,3.97,0.35,9.8,7.16,8.48,84.19,5.86,96.66,4.15,252.31,38.26,0.39,72.73,6.59
1/24/21,3.67,4.09,0.63,8.94,5.69,7.32,81.25,4.11,96.63,3.84,271.44,67.05,0.57,74.78,5.92
1/25/21,3,4.18,0.51,8.3,5.15,6.73,81,11.63,96.37,10.41,269.38,54.79,0.52,75.54,5.74
1/26/21,4.15,4.28,0.7,7.77,2.61,5.19,71.94,2.14,96.95,5.42,254.44,74.3,0.62,77.09,4.82
1/27/21,4.07,4.17,0.69,8.71,2.61,5.66,70.25,0,97.37,2.88,162.44,74.79,0.7,77.29,4.82
1/28/21,3.93,4.11,0.66,10.73,5.3,8.01,72.19,2.02,96.94,4.62,171.75,71.28,0.76,74.95,5.86
1/29/21,3.23,4.34,0.53,10.08,7.62,8.85,85.31,15.66,96.91,4.68,234.25,60.59,0.68,80.54,6.77
1/30/21,4.38,4.4,0.72,10.8,5.1,7.95,70.44,0.38,97.4,2.1,150.62,80.28,0.77,81.16,5.68
1/31/21,3.42,4.35,0.55,12.56,3.02,7.8,55.25,0,97.44,3.66,88.88,63.28,0.77,79.99,5
2/1/21,2.03,4.06,0.33,14.78,7.43,11.1,63.31,0.81,97.27,1.8,153.5,39.42,0.55,75.44,6.9
2/2/21,3.36,4.35,0.54,16.02,7.83,11.93,60.69,0.02,97.2,1.98,197.19,63.92,0.84,82.21,6.96
2/3/21,2.86,4.53,0.45,13.69,8.83,11.26,75.31,0.01,97.18,2.29,273,53.96,0.74,84.09,7.39
2/4/21,4.29,4.62,0.68,12.15,8.12,10.13,79.56,0.01,97.35,2.01,236.38,77.89,0.94,83.91,7.02
2/5/21,4.79,4.79,0.75,12.73,3.95,8.34,64.19,0.01,97.24,2.76,155.81,85.34,0.85,85.7,5.62
2/6/21,4.51,4.8,0.7,15.26,3.23,9.25,51,0,97,1.72,86.75,80.13,0.8,85.28,5.25
2/7/21,3.79,4.78,0.59,14.48,4.05,9.26,56.38,0.01,96.77,1.87,191.81,68.3,0.7,84.66,5.74
2/8/21,2.88,4.73,0.44,11.55,5.15,8.35,70.69,0.03,96.86,2.73,181.12,54.16,0.62,85.91,5.98
2/9/21,2.01,4.53,0.3,9.85,7.56,8.71,86.25,0.05,96.97,2.8,211.88,39.09,0.52,82.08,6.71
2/10/21,4.17,4.61,0.62,10.55,7.27,8.9,81.69,0.05,97.02,2.59,282.31,77.23,0.85,85.35,6.59
2/11/21,4.02,4.7,0.6,12.73,8.11,10.42,78.06,0.04,97.03,2.1,210.12,73.54,0.84,85.78,7.02
2/12/21,4.41,4.94,0.65,11.39,8.95,10.17,86.62,1.48,96.81,4.39,263.44,81.35,1.02,90.88,7.45
2/13/21,3.23,4.8,0.48,11.18,9.12,10.15,88.19,0.19,96.73,4.5,248.44,60.29,0.8,88.27,7.51
2/14/21,4.46,5.01,0.65,11.74,5.9,8.82,74.62,0.01,96.81,3.23,300.25,81.9,0.97,92.25,6.29
2/15/21,3.32,4.85,0.48,11.23,8.3,9.76,84.06,0.39,97.06,2.59,216.81,63.59,0.84,91.12,7.08
2/16/21,4.29,5.07,0.62,11.78,8.99,10.39,84.69,0.88,96.92,3.85,262.12,79.31,0.93,93.47,7.45
2/17/21,5.17,5.23,0.73,11.86,5.26,8.56,70.81,0.08,97.08,3.02,258.25,93.23,1.08,94.45,5.98
2/18/21,5.43,5.42,0.77,10.93,-3.38,3.77,41.5,0,97.85,5.16,52.62,97.59,1.22,97.69,3.3
2/19/21,5.33,5.32,0.74,13.65,-0.6,6.53,42.38,0,97.65,2.38,215.81,96.54,1.22,96.66,4.15
2/20/21,4.95,5.48,0.69,11.64,6,8.82,72.81,0.01,97.41,3.32,247.88,89.27,1.22,98.45,6.29
2/21/21,5.57,5.62,0.77,12.4,-1.18,5.61,43.88,0,97.8,5.92,58.81,98.76,-999,99.93,3.78
2/22/21,5.7,5.68,0.77,14.73,-1.1,6.82,38.38,0,97.54,4.44,82.06,100.32,1.14,100.29,3.85
2/23/21,5.68,5.67,0.77,15.84,3.62,9.73,53.81,0,97.11,1.68,209.44,100.26,1.15,100.23,5.8
2/24/21,5.3,5.49,0.71,13.9,6.14,10.02,67.69,0.01,97.11,2.67,193.06,95.58,1.16,98.87,6.47
2/25/21,5.67,5.69,0.75,12.55,-2.11,5.22,43.44,0,97.32,4.7,66.88,99.91,1.16,100.41,3.72
2/26/21,5.78,5.78,0.77,13.65,-1.93,5.86,42.44,0,97.01,2.68,153.5,101.9,1.18,101.99,3.85
2/27/21,5.62,5.67,0.73,12.08,6.33,9.2,75.5,0,96.82,2.48,205.5,101.07,1.14,101.98,6.47
2/28/21,5.8,5.82,0.75,11.87,-4.77,3.55,36.19,0,97.46,7.2,71.62,101.49,1.02,101.91,3.05
3/1/21,6.01,6.01,0.77,12.55,-4.64,3.95,35.81,0,97.5,4.12,99.5,106.3,1.07,106.41,3.11
3/2/21,6.01,6.02,0.77,12.87,-0.09,6.39,49.5,0,96.79,3.48,156.81,105.63,1.16,105.77,4.46
3/3/21,2.87,5.55,0.37,10.6,8.58,9.59,87.69,14.31,96.65,6.55,198.44,56.65,0.88,102.79,7.26
3/4/21,5.8,5.84,0.73,13.12,6.71,9.91,69.69,0.75,97.59,1.8,201.38,106.12,1.28,106.76,6.41
3/5/21,6.03,6.04,0.76,14.98,5.12,10.05,60,0,97.33,2.56,164.31,108.9,1.52,108.95,5.92
3/6/21,5.76,6.07,0.72,12.69,8.53,10.62,79.06,0.11,97.13,3.54,293.88,105.29,1.52,110.62,7.2
3/7/21,2.75,5.88,0.34,11.16,7.8,9.48,81.25,0.54,97.17,3.26,223,53.65,0.98,107.53,6.84
3/8/21,5.38,6.07,0.66,11.48,7.19,9.33,76.69,0.19,97.48,4.59,258.69,98.73,1.55,110.54,6.53
3/9/21,5.91,6.2,0.72,10.46,6.9,8.68,79.75,0.41,97.47,5.32,273.5,107.82,1.57,112.95,6.41
3/10/21,5.27,6.18,0.63,9.85,6.3,8.08,80.06,10.51,97.25,5.62,245.44,97.63,1.48,113.46,6.16
3/11/21,5.72,6.21,0.69,8.51,5.08,6.8,79.88,5.64,97.13,3.62,236.88,104.8,1.4,113.17,5.68
3/12/21,5.74,6.15,0.68,8.28,4.05,6.16,76.06,1.59,97.41,2.66,254.38,104.71,1.22,111.9,5.25
3/13/21,5.04,6.09,0.59,9.75,6.6,8.18,82.38,1.04,97.78,4.23,257.56,92.6,1.16,110.47,6.29
3/14/21,4.37,6.07,0.52,10.08,6.75,8.41,80.44,0.17,97.59,3.33,252.25,80.28,1.15,109.34,6.29
3/15/21,3.75,6.29,0.44,9.37,5.8,7.58,78.75,4.23,97.05,6.58,262.69,71.91,1.09,116.04,5.98
3/16/21,5.94,6.48,0.69,9.23,3.67,6.45,69.94,0.36,97.12,3.93,276.19,107.83,1.43,117.26,5.13
3/17/21,6.25,6.5,0.72,11.04,3.58,7.3,66.69,0,97.25,1.81,168.81,113.04,1.66,117.28,5.19
3/18/21,6.35,6.57,0.73,12.25,4.73,8.49,67.25,0.03,97.36,2.12,176.19,116.34,1.8,119.8,5.68
3/19/21,6.25,6.51,0.71,14.34,7.32,10.83,68.25,0.07,97.39,3.09,323.06,117.62,1.84,121.86,6.84
3/20/21,6.33,6.63,0.71,12.62,8.45,10.54,79.12,0.2,97.47,2.93,285.94,116.97,1.88,121.69,7.2
3/21/21,6.55,6.69,0.73,10.85,6.39,8.62,77.12,0.01,97.27,3.15,264.69,118.3,1.73,120.33,6.23
3/22/21,6.66,6.73,0.74,12.19,6.17,9.18,73.81,0.01,97.23,3.08,213.81,121.41,1.52,122.11,6.35
3/23/21,5.83,6.57,0.65,11.19,8.17,9.68,82.88,0.83,96.7,5.06,266,107.38,1.38,119.63,7.02
3/24/21,6.85,6.95,0.75,12.39,4.53,8.46,66.19,0.01,96.82,2.22,191,123.27,1.45,124.61,5.74
3/25/21,4.05,6.56,0.45,10.12,7.26,8.69,83.56,3.26,96.64,6.92,225.06,77.41,1.09,119.75,6.65
3/26/21,6.23,6.85,0.68,10.98,6.05,8.51,75.62,1.2,96.96,3.78,301.38,115.02,1.47,125.17,6.1
3/27/21,7.09,7.1,0.77,15.04,2.73,8.89,53.38,0,97.59,2.87,146.19,128.1,1.55,127.73,5.13
3/28/21,7.14,7.15,0.77,19.13,2.4,10.76,39.06,0,97.47,1.88,162.56,127.88,1.67,127.45,5.07
3/29/21,6.73,7.17,0.72,16.56,6.22,11.39,57.5,0,96.77,2.42,197.5,121.67,1.77,128.56,6.53
3/30/21,6.13,7.11,0.65,15.07,5.2,10.14,61.25,0.01,96.87,2.09,138.94,112.48,1.69,128.54,6.1
3/31/21,7.21,7.33,0.77,18.55,-1.7,8.42,30.31,0,97.21,4.86,74.25,128.99,1.66,130.45,3.78
